EmployeeNumber,Age,Department,JobRole,Cluster,Attrition_Probability,Priority,Num_Actions,Recommendations
1050,53,Sales,Sales Executive,0,0.062467965712734094,Normal,7, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1052,36,Research & Development,Laboratory Technician,1,0.7632081495918248,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1053,26,Research & Development,Research Scientist,1,0.9700495172026525,URGENT,14, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1055,34,Sales,Sales Representative,1,0.16298822889824538,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1056,28,Sales,Sales Representative,1,0.06720027214091209,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1060,38,Research & Development,Research Scientist,1,0.029671987357252058,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1061,50,Research & Development,Research Director,0,0.07445329641989928,Normal,7, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1062,37,Research & Development,Healthcare Representative,1,0.03468093959627308,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1066,40,Sales,Sales Executive,0,0.05574517307181484,Normal,11, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1068,26,Research & Development,Research Scientist,1,0.01898161879438683,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1069,46,Research & Development,Research Director,0,0.010461237467632258,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1070,54,Sales,Sales Executive,0,0.039230005546452194,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1071,56,Research & Development,Research Scientist,1,0.02413648407506389,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1073,36,Research & Development,Manufacturing Director,0,0.041679227096848286,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1074,55,Research & Development,Manager,0,0.02924182419315037,Normal,8, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1076,43,Sales,Sales Executive,1,0.014900667525400643,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1077,20,Sales,Sales Representative,1,0.9256957609721602,URGENT,4, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé
1079,21,Research & Development,Laboratory Technician,1,0.965642824973947,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1080,46,Research & Development,Research Scientist,0,0.03243649785125599,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1081,51,Research & Development,Research Scientist,1,0.9528086261466769,URGENT,7, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1082,28,Research & Development,Healthcare Representative,0,0.8485222363456502,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1083,26,Research & Development,Laboratory Technician,1,0.04946392319225297,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1084,30,Research & Development,Manufacturing Director,1,0.058434748658835675,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1085,41,Research & Development,Research Scientist,1,0.007224972269472026,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1088,38,Research & Development,Healthcare Representative,0,0.019391229944113807,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1092,40,Research & Development,Healthcare Representative,0,0.03963415723016604,Normal,7, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1094,27,Research & Development,Laboratory Technician,1,0.020424792151671128,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1096,55,Research & Development,Manufacturing Director,1,0.006144703429893757,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1097,28,Research & Development,Research Scientist,1,0.013576801465914919,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1098,44,Human Resources,Human Resources,0,0.7264898606023595,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1099,33,Research & Development,Healthcare Representative,1,0.009803676272633071,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
